bill_id,session_id,bill_number,status,status_desc,status_date,title,description,committee_id,committee,last_action_date,last_action,url,state_link
1405794,1791,SB221,1,Introduced,2021-01-13,"Health care coverage: timely access to care.","An act to amend Sections 1367.03 and 1367.031 of the Health and Safety Code, and to amend Section 10133.53 of, and to add Section 10133.54 to, the Insurance Code, relating to health care coverage.",475,"Senate Appropriations",2021-05-14,"Set for hearing May 20.",https://legiscan.com/CA/bill/SB221/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220SB221
1407546,1791,SB222,1,Introduced,2021-01-14,"Water Rate Assistance Program.","An act to add Section 12087.8 to the Government Code, and to add Chapter 6.5 (commencing with Section 116930) to Part 12 of Division 104 of the Health and Safety Code, relating to water.",475,"Senate Appropriations",2021-05-07,"Set for hearing May 17.",https://legiscan.com/CA/bill/SB222/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220SB222
1407547,1791,SB223,1,Introduced,2021-01-14,"Discontinuation of residential water service.","An act to amend Sections 116902, 116904, 116906, 116908, 116910, 116912, 116914, 116916, 116918, 116920, 116922, and 116926 of, and to add Section 116915 to, the Health and Safety Code, relating to water.",475,"Senate Appropriations",2021-05-07,"Set for hearing May 17.",https://legiscan.com/CA/bill/SB223/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220SB223
1407548,1791,SB224,1,Introduced,2021-01-14,"Pupil instruction: mental health education.","An act to add Article 6 (commencing with Section 51925) to Chapter 5.5 of Part 28 of Division 4 of Title 2 of the Education Code, relating to pupil instruction.",475,"Senate Appropriations",2021-05-14,"Set for hearing May 20.",https://legiscan.com/CA/bill/SB224/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220SB224
1407549,1791,SB225,1,Introduced,2021-01-14,"Medical procedures: individuals born with variations in their physical sex characteristics.","An act to add Section 2295 to the Business and Professions Code, relating to medical procedures.",493,"Senate Business, Professions and Economic Development",2021-04-05,"April 5 set for first hearing canceled at the request of author.",https://legiscan.com/CA/bill/SB225/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220SB225
1408690,1791,SB226,2,Engrossed,2021-03-25,"Medi-Cal: County of Sacramento.","An act to add Section 14087.385 to the Welfare and Institutions Code, relating to Medi-Cal.",457,"Assembly Health",2021-05-13,"Referred to Com. on HEALTH.",https://legiscan.com/CA/bill/SB226/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220SB226
1408691,1791,SB227,1,Introduced,2021-01-15,"Off-highway vehicles.","An act to amend Sections 38010, 38012, 38014, 38170, 38225, 38286, 38365, and 38366 of, to add Sections 38011 and 38015 to, and to repeal Sections 38022, 38088, and 38232 of, the Vehicle Code, relating to vehicles.",475,"Senate Appropriations",2021-05-14,"Set for hearing May 20.",https://legiscan.com/CA/bill/SB227/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220SB227
1408692,1791,SB228,1,Introduced,2021-01-15,"Public postsecondary education: support services for foster youth: Cooperating Agencies Foster Youth Educational Support Program.","An act to amend Sections 66025.9, 79220, 79222, and 79225 of the Education Code, relating to public postsecondary education.",475,"Senate Appropriations",2021-05-14,"Set for hearing May 20.",https://legiscan.com/CA/bill/SB228/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220SB228
1411981,1791,SB229,1,Introduced,2021-01-19,"Pupil health: mental health services: grants.","An act to add Article 15 (commencing with Section 49595) to Chapter 9 of Part 27 of Division 4 of Title 2 of the Education Code, relating to pupil health.",475,"Senate Appropriations",2021-05-14,"Set for hearing May 20.",https://legiscan.com/CA/bill/SB229/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220SB229
1411982,1791,SB230,1,Introduced,2021-01-19,"State Water Resources Control Board: Constituents of Emerging Concern Program.","An act to add Article 3.6 (commencing with Section 116416) to Chapter 4 of Part 12 of Division 104 of the Health and Safety Code, relating to drinking water.",475,"Senate Appropriations",2021-03-22,"March 22 set for first hearing canceled at the request of author.",https://legiscan.com/CA/bill/SB230/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220SB230
1411983,1791,SB231,1,Introduced,2021-01-19,"Department of Transportation: transfer of property: Blues Beach property.","An act to add Section 118.9 to the Streets and Highways Code, relating to the Department of Transportation.",0,,2021-05-11,"Read second time. Ordered to third reading.",https://legiscan.com/CA/bill/SB231/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220SB231
1411984,1791,SB232,1,Introduced,2021-01-19,"Employment Development Department: policies and practices.","An act to add Section 340 to the Unemployment Insurance Code, relating to unemployment benefits.",475,"Senate Appropriations",2021-05-14,"Set for hearing May 20.",https://legiscan.com/CA/bill/SB232/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220SB232
1411985,1791,SB233,2,Engrossed,2021-04-22,"Protective proceedings: compromise of minor’s disputed claim.","An act to add Section 3505 to the Probate Code, relating to protective proceedings.",463,"Assembly Judiciary",2021-05-13,"Referred to Com. on JUD.",https://legiscan.com/CA/bill/SB233/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220SB233
1411986,1791,SB234,1,Introduced,2021-01-19,"Transition Aged Youth Housing Program.","An act to add Chapter 7 (commencing with Section 50230) to Part 1 of Division 31 of the Health and Safety Code, relating to housing.",475,"Senate Appropriations",2021-05-14,"Set for hearing May 20.",https://legiscan.com/CA/bill/SB234/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220SB234
1411987,1791,SB235,1,Introduced,2021-01-19,"Industrial hemp products.","An act to amend Sections 11018.5, 100425, and 110065 of, to add Sections 110036, 110407, 110469, 110611, 111691, and 113091 to, to add Chapter 9 (commencing with Section 111920) to Part 5 of Division 104 of, and to repeal Section 111928.5 of, the Health and Safety Code, relating to industrial hemp, and declaring the urgency thereof, to take effect immediately.",475,"Senate Appropriations",2021-05-14,"Set for hearing May 20.",https://legiscan.com/CA/bill/SB235/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220SB235
1417870,1791,SB236,1,Introduced,2021-01-21,"The Labor Code Private Attorneys General Act of 2004.","An act to amend Section 2699 of the Labor Code, relating to employment.",489,"Senate Rules",2021-02-03,"Referred to Com. on RLS.",https://legiscan.com/CA/bill/SB236/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220SB236
1417871,1791,SB237,1,Introduced,2021-01-21,"Special education: dyslexia risk screening.","An act to amend Section 56337.5 of the Education Code, relating to special education.",475,"Senate Appropriations",2021-05-14,"Set for hearing May 20.",https://legiscan.com/CA/bill/SB237/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220SB237
1417872,1791,SB238,1,Introduced,2021-01-21,"Discrimination: political affiliation: political belief.","An act to amend Section 51 of the Civil Code, to amend Sections 12920, 12940, and 12955 of the Government Code, and to amend Section 1102 of the Labor Code, relating to civil rights.",482,"Senate Judiciary",2021-04-21,"April 20 set for first hearing. Failed passage in committee. (Ayes 2. Noes 9.) Reconsideration granted.",https://legiscan.com/CA/bill/SB238/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220SB238
1417873,1791,SB239,2,Engrossed,2021-03-25,"Government finance: surplus investments: savings and loan associations or credit unions.","An act to amend Sections 16430, 16522, and 16612 of the Government Code, relating to government finance.",450,"Assembly Banking and Finance",2021-05-13,"Referred to Com. on B. & F.",https://legiscan.com/CA/bill/SB239/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220SB239
1417874,1791,SB240,1,Introduced,2021-01-21,"Income tax: credits: food banks.","An act to amend Sections 17053.88.5 and 23688.5 of the Revenue and Taxation Code, relating to taxation, to take effect immediately, tax levy.",475,"Senate Appropriations",2021-05-14,"Set for hearing May 20.",https://legiscan.com/CA/bill/SB240/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220SB240
1417875,1791,SB241,1,Introduced,2021-01-21,"Civil actions.","An act to amend Section 8050 of, and to add Section 8051 to, the Business and Professions Code, and to add Section 367.8 to the Code of Civil Procedure, relating to civil actions.",475,"Senate Appropriations",2021-05-14,"Set for hearing May 20.",https://legiscan.com/CA/bill/SB241/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220SB241
1417876,1791,SB242,1,Introduced,2021-01-21,"Health care provider reimbursements.","An act to add Section 1374.192 to the Health and Safety Code, and to add Section 10120.35 to the Insurance Code, relating to health care, and declaring the urgency thereof, to take effect immediately.",475,"Senate Appropriations",2021-05-14,"Set for hearing May 20.",https://legiscan.com/CA/bill/SB242/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220SB242
1417877,1791,SB243,1,Introduced,2021-01-21,"Trial testimony: expert witnesses: writ of habeas corpus.","An act to add Section 806 to the Evidence Code, and to amend Section 1473 of the Penal Code, relating to trial testimony.",475,"Senate Appropriations",2021-05-14,"Set for hearing May 20.",https://legiscan.com/CA/bill/SB243/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220SB243
1417878,1791,SB244,1,Introduced,2021-01-21,"Lithium-ion batteries: illegal disposal: fire prevention.","An act to add Chapter 7.9 (commencing with Section 42435) to Part 3 of Division 30 of the Public Resources Code, relating to hazardous waste.",475,"Senate Appropriations",2021-05-14,"Set for hearing May 20.",https://legiscan.com/CA/bill/SB244/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220SB244
1419942,1791,SB245,1,Introduced,2021-01-22,"Health care coverage: abortion services: cost sharing.","An act to add Section 1367.251 to the Health and Safety Code, and to add Section 10123.1961 to the Insurance Code, relating to health care coverage.",475,"Senate Appropriations",2021-05-14,"Set for hearing May 20.",https://legiscan.com/CA/bill/SB245/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220SB245
1419943,1791,SB246,1,Introduced,2021-01-22,"Early childhood education: reimbursement rates.","An act to amend Sections 8266.1, 8357, and 8447 of, and to amend, repeal, and add Sections 8265 and 8265.5 of, the Education Code, relating to early childhood education.",475,"Senate Appropriations",2021-05-14,"Set for hearing May 20.",https://legiscan.com/CA/bill/SB246/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220SB246
1419944,1791,SB247,1,Introduced,2021-01-22,"Rare Disease Ombudsperson and Rare Disease Advisory Council.","An act to add Part 4.6 (commencing with Section 124965) and Part 4.7 (commencing with Section 124970) to Division 106 of the Health and Safety Code, relating to rare diseases.",475,"Senate Appropriations",2021-05-14,"Set for hearing May 20.",https://legiscan.com/CA/bill/SB247/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220SB247
1419945,1791,SB248,1,Introduced,2021-01-22,"Sexually violent predators: open court proceedings.","An act to amend Section 6601 of the Welfare and Institutions Code, relating to public social services.",475,"Senate Appropriations",2021-05-14,"Set for hearing May 20.",https://legiscan.com/CA/bill/SB248/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220SB248
1422166,1791,SB249,1,Introduced,2021-01-25,"Educational equity: political affiliation.","An act to amend Sections 200, 210.2, 220, and 234.1 of the Education Code, relating to educational equity.",0,,2021-04-21,"April 20 set for first hearing. Failed passage in committee. (Ayes 2. Noes 9.) Reconsideration granted.",https://legiscan.com/CA/bill/SB249/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220SB249
1422167,1791,SB250,1,Introduced,2021-01-25,"Health care coverage.","An act to add Sections 1363.6 and 1371.57 to the Health and Safety Code, and to add Sections 10112.93 and 10123.136 to the Insurance Code, relating to health care coverage.",475,"Senate Appropriations",2021-05-14,"Set for hearing May 20.",https://legiscan.com/CA/bill/SB250/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220SB250
1422168,1791,SB251,1,Introduced,2021-01-25,"Civil actions: Effect of death.","An act to amend Section 377.31 of the Code of Civil Procedure, relating to civil actions.",0,,2021-02-22,"Joint Rule 55 suspended. (Ayes 32. Noes 4. Page 272.)",https://legiscan.com/CA/bill/SB251/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220SB251
1422169,1791,SB252,1,Introduced,2021-01-25,"Toxicological testing on dogs and cats.","An act to add Section 1834.9.3 to the Civil Code, relating to animal testing.",475,"Senate Appropriations",2021-05-14,"Set for hearing May 20.",https://legiscan.com/CA/bill/SB252/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220SB252
1422170,1791,SB253,1,Introduced,2021-01-25,"Military: service: elected officers.","An act to amend Section 1690 of the Military and Veterans Code, relating to the military.",0,,2021-02-22,"Joint Rule 55 suspended. (Ayes 32. Noes 4. Page 272.)",https://legiscan.com/CA/bill/SB253/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220SB253
1422171,1791,SB254,2,Engrossed,2021-03-25,"Public schools: September 11th Remembrance Day.","An act to add Section 37222.21 to the Education Code, relating to public schools.",455,"Assembly Education",2021-05-13,"Referred to Com. on ED.",https://legiscan.com/CA/bill/SB254/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220SB254
1424582,1791,SB255,1,Introduced,2021-01-26,"Health insurance: employer associations: large group health insurance.","An act to amend Section 1357.503 of the Health and Safety Code, and to amend Section 10753.05 of the Insurance Code, relating to health insurance.",475,"Senate Appropriations",2021-05-07,"Set for hearing May 17.",https://legiscan.com/CA/bill/SB255/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220SB255
1424583,1791,SB256,1,Introduced,2021-01-26,"California Advancing and Innovating Medi-Cal.","An act to amend Section 14301.1 of, and to add Article 5.51 (commencing with Section 14184.100) to Chapter 7 of Part 3 of Division 9 of, the Welfare and Institutions Code, relating to Medi-Cal.",475,"Senate Appropriations",2021-05-11,"From committee with author's amendments. Read second time and amended. Re-referred to Com. on APPR.",https://legiscan.com/CA/bill/SB256/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220SB256
1424584,1791,SB257,1,Introduced,2021-01-26,"Property taxation: welfare exemption: museums.","An act to amend Section 214.14 of the Revenue and Taxation Code, relating to taxation, to take effect immediately, tax levy.",475,"Senate Appropriations",2021-05-12,"Set for hearing May 17.",https://legiscan.com/CA/bill/SB257/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220SB257
1424585,1791,SB258,2,Engrossed,2021-05-06,Aging.,"An act to amend Section 9015 of the Welfare and Institutions Code, relating to aging.",446,"Assembly Aging And Long-Term Care",2021-05-13,"Referred to Com. on AGING & L.T.C.",https://legiscan.com/CA/bill/SB258/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220SB258
1424586,1791,SB259,1,Introduced,2021-01-26,"Public Utilities Commission: oversight of electrical corporations.","An act relating to the Public Utilities Commission.",0,,2021-02-22,"Joint Rule 55 suspended. (Ayes 32. Noes 4. Page 272.)",https://legiscan.com/CA/bill/SB259/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220SB259
1424587,1791,SB260,1,Introduced,2021-01-26,"Climate Corporate Accountability Act.","An act to add Section 38532 to the Health and Safety Code, relating to greenhouse gases.",475,"Senate Appropriations",2021-05-07,"Set for hearing May 17.",https://legiscan.com/CA/bill/SB260/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220SB260
1426680,1791,SB261,1,Introduced,2021-01-27,"Regional transportation plans: sustainable communities strategies.","An act to amend Section 65080 of the Government Code, relating to transportation.",3948,"Senate Transportation",2021-04-19,"April 27 hearing postponed by committee.",https://legiscan.com/CA/bill/SB261/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220SB261
