bill_id,roll_call_id,date,chamber,description,yea,nay,nv,absent,total
1459176,1047529,2021-04-06,Senate,"Do pass as amended, but first amend, and re-refer to the Committee on [Appropriations] with the recommendation: To Consent Calendar",11,0,0,0,11
1459176,1068219,2021-05-03,Senate,"Placed on suspense file",6,0,1,0,7
1459177,1047435,2021-04-06,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations]",9,2,0,0,11
1459177,1068222,2021-05-03,Senate,"Senate 3rd Reading SB688 Wieckowski",29,7,4,0,40
1459178,1059340,2021-04-21,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations] with the recommendation: To Consent Calendar",11,0,0,0,11
1459180,1060964,2021-04-22,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations]",4,0,1,0,5
1459180,1068273,2021-05-03,Senate,"Placed on suspense file",6,0,1,0,7
1459181,1053486,2021-04-14,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations]",7,0,0,0,7
1459181,1068256,2021-05-03,Senate,"Placed on suspense file",6,0,1,0,7
1459182,1053560,2021-04-14,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations]",7,0,0,0,7
1459182,1068168,2021-05-03,Senate,"Placed on suspense file",6,0,1,0,7
1459183,1056350,2021-04-19,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations] with the recommendation: To Consent Calendar",14,0,0,0,14
1459183,1075296,2021-05-10,Senate,"Consent Calendar SB694",37,0,3,0,40
1459186,1066783,2021-04-29,Senate,"Do pass as amended, but first amend, and re-refer to the Committee on [Appropriations]",5,2,0,0,7
1459188,1047442,2021-04-07,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations]",6,1,0,0,7
1459188,1056424,2021-04-19,Senate,"Placed on suspense file",7,0,0,0,7
1459189,1056337,2021-04-19,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations]",5,0,0,0,5
1459190,1047475,2021-04-07,Senate,"Do pass, but first be re-referred to the Committee on [Judiciary] with the recommendation: To Consent Calendar",7,0,0,0,7
1459190,1075324,2021-05-10,Senate,"Consent Calendar SB701 ED",37,0,3,0,40
1459191,1057712,2021-04-20,Senate,"Do pass as amended, but first amend, and re-refer to the Committee on [Judiciary]",11,0,4,0,15
1459191,1065230,2021-04-27,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations]",10,0,1,0,11
1459191,1075263,2021-05-10,Senate,"Placed on suspense file",7,0,0,0,7
1459192,1031908,2021-03-18,Senate,"Do pass, but first be re-referred to the Committee on [Judiciary]",5,0,0,0,5
1459192,1047436,2021-04-06,Senate,"Do pass as amended, but first amend, and re-refer to the Committee on [Appropriations] with the recommendation: To Consent Calendar",11,0,0,0,11
1459192,1060905,2021-04-22,Senate,"Consent Calendar SB703",38,0,2,0,40
1459194,1047440,2021-04-07,Senate,"Do pass, but first be re-referred to the Committee on [Labor, Public Employment and Retirement ]",6,0,1,0,7
1459194,1064127,2021-04-26,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations]",5,0,0,0,5
1459194,1075330,2021-05-10,Senate,"Placed on suspense file",7,0,0,0,7
1459195,1074127,2021-05-06,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations]",1,3,1,0,5
1459195,1074128,2021-05-06,Senate,"[First] hearing set for [05-06-2021]: Failed passage in Committee. Reconsideration granted",4,0,1,0,5
1459196,1046121,2021-04-06,Senate,"Do pass as amended, but first amend, and re-refer to the Committee on [Appropriations]",5,0,0,0,5
1459196,1075364,2021-05-10,Senate,"Senate 3rd Reading SB707 Cortese",37,0,3,0,40
1459197,1064010,2021-04-27,Senate,"Do pass and be ordered to the Consent Calendar",9,0,0,0,9
1459197,1068270,2021-05-03,Senate,"Consent Calendar SB708 Melendez",36,0,4,0,40
1459198,1054717,2021-04-15,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations] with the recommendation: To Consent Calendar",9,0,0,0,9
1459198,1075297,2021-05-10,Senate,"Consent Calendar SB709",37,0,3,0,40
1459199,1046109,2021-04-06,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations]",4,1,0,0,5
1459199,1056388,2021-04-19,Senate,"Placed on suspense file",7,0,0,0,7
1459201,1060915,2021-04-22,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations]",3,1,1,0,5
1459202,1037854,2021-03-25,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations] with the recommendation: To Consent Calendar",12,0,0,0,12
1459202,1060873,2021-04-22,Senate,"Consent Calendar SB713",38,0,2,0,40
1459203,1062795,2021-04-26,Senate,"Do pass as amended",4,0,1,0,5
1459204,1057665,2021-04-20,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations]",4,1,0,0,5
1459204,1068147,2021-05-03,Senate,"Placed on suspense file",6,0,1,0,7
1459205,1054687,2021-04-15,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations] with the recommendation: To Consent Calendar",9,0,0,0,9
1459205,1068156,2021-05-03,Senate,"Placed on suspense file",6,0,1,0,7
1459206,1047483,2021-04-07,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations]",11,0,0,0,11
1459206,1068183,2021-05-03,Senate,"Placed on suspense file",6,0,1,0,7
1459207,1065167,2021-04-28,Senate,"Do pass as amended, but first amend, and re-refer to the Committee on [Appropriations]",11,0,0,0,11
1459208,1048928,2021-04-08,Senate,"Do pass as amended, but first amend, and re-refer to the Committee on [Appropriations]",5,0,0,0,5
1459208,1068176,2021-05-03,Senate,"Placed on suspense file",6,0,1,0,7
1459209,1051904,2021-04-13,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations] with the recommendation: To Consent Calendar",5,0,0,0,5
1459209,1075315,2021-05-10,Senate,"Consent Calendar SB720",37,0,3,0,40
1459210,1025098,2021-03-09,Senate,"Do pass",13,0,1,0,14
1459210,1066707,2021-04-29,Senate,"Senate 3rd Reading SB721 Hueso et al",36,0,4,0,40
1459211,1036458,2021-03-24,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations] with the recommendation: To Consent Calendar",6,0,1,0,7
1459211,1056391,2021-04-19,Senate,"Placed on suspense file",7,0,0,0,7
1459212,1065272,2021-04-28,Senate,"Do pass as amended, but first amend, and re-refer to the Committee on [Appropriations]",7,0,0,0,7
1459213,1053476,2021-04-13,Senate,"Do pass as amended, but first amend, and re-refer to the Committee on [Appropriations] with the recommendation: To Consent Calendar",10,0,1,0,11
1459213,1068193,2021-05-03,Senate,"Placed on suspense file",6,0,1,0,7
1459214,1047565,2021-04-07,Senate,"Do pass as amended, but first amend, and re-refer to the Committee on [Appropriations] with the recommendation: To Consent Calendar",7,0,0,0,7
1459214,1068251,2021-05-03,Senate,"Placed on suspense file",6,0,1,0,7
1459215,1050837,2021-04-12,Senate,"Do pass as amended, but first amend, and re-refer to the Committee on [Transportation]",5,1,1,0,7
1459215,1064079,2021-04-27,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations]",13,1,3,0,17
1459215,1075248,2021-05-10,Senate,"Placed on suspense file",7,0,0,0,7
1459216,1056320,2021-04-19,Senate,"Do pass as amended, but first amend, and re-refer to the Committee on [Judiciary]",4,1,0,0,5
1459216,1065128,2021-04-27,Senate,"Do pass as amended, but first amend, and re-refer to the Committee on [Appropriations]",9,1,1,0,11
1459216,1075349,2021-05-10,Senate,"Placed on suspense file",7,0,0,0,7
1459217,1066689,2021-04-29,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations] with the recommendation: To Consent Calendar",9,0,0,0,9
1459217,1075282,2021-05-10,Senate,"Placed on suspense file",7,0,0,0,7
1459218,1062750,2021-04-26,Senate,"Do pass and be ordered to the Consent Calendar",5,0,0,0,5
1459218,1066757,2021-04-29,Senate,"Consent Calendar SB729",36,0,4,0,40
1459220,1052020,2021-04-13,Senate,"Do pass as amended, but first amend, and re-refer to the Committee on [Appropriations]",4,1,0,0,5
1459220,1068279,2021-05-03,Senate,"Placed on suspense file",6,0,1,0,7
1459222,1062759,2021-04-26,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations] with the recommendation: To Consent Calendar",14,0,0,0,14
1459222,1077573,2021-05-13,Senate,"Consent Calendar SB733",38,0,2,0,40
1459223,1060974,2021-04-22,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations]",4,0,1,0,5
1459226,1036463,2021-03-24,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations]",5,1,1,0,7
1459226,1056331,2021-04-19,Senate,"Placed on suspense file",7,0,0,0,7
1459228,1057627,2021-04-20,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations]",4,1,0,0,5
1459228,1075246,2021-05-10,Senate,"Placed on suspense file",7,0,0,0,7
1459231,1057637,2021-04-20,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations]",5,0,0,0,5
1459231,1068179,2021-05-03,Senate,"Placed on suspense file",6,0,1,0,7
1459232,1062776,2021-04-26,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations]",14,0,0,0,14
1459232,1075370,2021-05-10,Senate,"Placed on suspense file",7,0,0,0,7
1459233,1059327,2021-04-21,Senate,"Do pass, but first be re-referred to the Committee on [Judiciary]",9,0,2,0,11
1459233,1065067,2021-04-27,Senate,"Do pass as amended, but first amend, and re-refer to the Committee on [Appropriations]",11,0,0,0,11
1459233,1075326,2021-05-10,Senate,"Placed on suspense file",7,0,0,0,7
1459235,1047555,2021-04-06,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations]",9,1,1,0,11
1459235,1056379,2021-04-19,Senate,"Placed on suspense file",7,0,0,0,7
1459237,1046125,2021-04-06,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations]",5,0,0,0,5
1459237,1056365,2021-04-19,Senate,"Placed on suspense file",7,0,0,0,7
1459238,1030794,2021-03-17,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations]",11,0,0,0,11
1459238,1056430,2021-04-19,Senate,"Placed on suspense file",7,0,0,0,7
1459241,1062787,2021-04-26,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations]",4,1,0,0,5
1459241,1075333,2021-05-10,Senate,"Placed on suspense file",7,0,0,0,7
1459242,1056366,2021-04-19,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations] with the recommendation: To Consent Calendar",5,0,0,0,5
1459242,1077547,2021-05-13,Senate,"Consent Calendar SB753",38,0,2,0,40
1459244,1064159,2021-04-26,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations]",5,0,0,0,5
1459244,1075356,2021-05-10,Senate,"Placed on suspense file",7,0,0,0,7
1459245,1056341,2021-04-19,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations]",14,0,0,0,14
1459246,1044960,2021-04-05,Senate,"Do pass as amended, but first amend, and re-refer to the Committee on [Energy, Utilities and Communications]",13,1,0,0,14
1459249,1064054,2021-04-27,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations]",13,1,3,0,17
1459251,1047586,2021-04-06,Senate,"Do pass and be ordered to the Consent Calendar",11,0,0,0,11
1459251,1060841,2021-04-22,Senate,"Consent Calendar SB762",38,0,2,0,40
1459252,1057732,2021-04-20,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations]",5,0,0,0,5
1459252,1068184,2021-05-03,Senate,"Placed on suspense file",6,0,1,0,7
1459256,1053480,2021-04-14,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations]",7,0,0,0,7
1459256,1068234,2021-05-03,Senate,"Placed on suspense file",6,0,1,0,7
1459257,1035218,2021-03-23,Senate,"Do pass as amended, but first amend, and re-refer to the Committee on [Appropriations]",5,0,0,0,5
1459257,1068249,2021-05-03,Senate,"Senate 3rd Reading SB768 Glazer et al",37,0,3,0,40
1459259,1065078,2021-04-28,Senate,"Do pass as amended, but first amend, and re-refer to the Committee on [Appropriations]",7,0,0,0,7
1459260,1074188,2021-05-06,Senate,"Do pass as amended, but first amend, and re-refer to the Committee on [Appropriations]",4,0,1,0,5
1459262,1053557,2021-04-14,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations]",11,0,0,0,11
1459262,1068215,2021-05-03,Senate,"Placed on suspense file",6,0,1,0,7
1459263,1047457,2021-04-06,Senate,"Do pass",9,2,0,0,11
1459263,1060887,2021-04-22,Senate,"Senate 3rd Reading SB774 Hertzberg",27,10,3,0,40
1459264,1051979,2021-04-13,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations]",4,1,0,0,5
1459264,1068174,2021-05-03,Senate,"Placed on suspense file",6,0,1,0,7
1459265,1050827,2021-04-12,Senate,"Do pass, but first be re-referred to the Committee on [Judiciary]",6,1,0,0,7
1459265,1065235,2021-04-27,Senate,"Do pass as amended, but first amend, and re-refer to the Committee on [Appropriations]",9,2,0,0,11
1459266,1060982,2021-04-22,Senate,"Do pass as amended, but first amend, and re-refer to the Committee on [Appropriations]",4,0,1,0,5
1459266,1075316,2021-05-10,Senate,"Placed on suspense file",7,0,0,0,7
1459267,1054671,2021-04-15,Senate,"Do pass as amended, but first amend, and re-refer to the Committee on [Housing]",5,0,0,0,5
1459267,1066812,2021-04-29,Senate,"Do pass as amended, but first amend, and re-refer to the Committee on [Appropriations]",9,0,0,0,9
1459268,1046110,2021-04-05,Senate,"Do pass as amended, but first amend, and re-refer to the Committee on [Appropriations]",5,0,0,0,5
1459268,1068285,2021-05-03,Senate,"Senate 3rd Reading SB779 Becker",36,0,4,0,40
1459269,1048884,2021-04-08,Senate,"Do pass as amended, but first amend, and re-refer to the Committee on [Housing]",5,0,0,0,5
1459269,1066703,2021-04-29,Senate,"Do pass as amended",8,0,1,0,9
1459269,1075346,2021-05-10,Senate,"Senate 3rd Reading SB780 Cortese",34,0,6,0,40
1459271,1036440,2021-03-24,Senate,"Do pass as amended, but first amend, and re-refer to the Committee on [Judiciary]",11,0,0,0,11
1459271,1047437,2021-04-06,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations]",11,0,0,0,11
1459271,1075245,2021-05-10,Senate,"Senate 3rd Reading SB782 Glazer et al",37,0,3,0,40
1459273,1035195,2021-03-23,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations] with the recommendation: To Consent Calendar",14,0,1,0,15
1459273,1060969,2021-04-22,Senate,"Consent Calendar SB784",38,0,2,0,40
1459274,1036417,2021-03-24,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations]",6,0,1,0,7
1459274,1056402,2021-04-19,Senate,"Placed on suspense file",7,0,0,0,7
1459275,1074167,2021-05-06,Senate,"Do pass as amended",4,0,1,0,5
1459277,1038698,2021-03-22,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations]",4,0,1,0,5
1459277,1056400,2021-04-19,Senate,"Placed on suspense file",7,0,0,0,7
1459279,1051938,2021-04-13,Senate,"Do pass as amended, but first amend, and re-refer to the Committee on [Rules] with the recommendation: To Consent Calendar",16,0,1,0,17
1459279,1064023,2021-04-27,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations]",9,0,0,0,9
1459279,1075355,2021-05-10,Senate,"Placed on suspense file",7,0,0,0,7
1459280,1066823,2021-04-29,Senate,"Do pass, but first be re-referred to the Committee on [Governmental Organization]",8,0,1,0,9
1459281,1037864,2021-03-25,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations]",4,1,0,0,5
1459281,1056396,2021-04-19,Senate,"Placed on suspense file",7,0,0,0,7
1459282,1057622,2021-04-20,Senate,"Do pass as amended, but first amend, and re-refer to the Committee on [Appropriations]",15,0,0,0,15
1459282,1068207,2021-05-03,Senate,"Placed on suspense file",6,0,1,0,7
1459283,1062752,2021-04-26,Senate,"Do pass and be ordered to the Consent Calendar",5,0,0,0,5
1459283,1066778,2021-04-29,Senate,"Consent Calendar SB794",36,0,4,0,40
1459285,1064067,2021-04-27,Senate,"Do pass as amended, but first amend, and re-refer to the Committee on [Appropriations] with the recommendation: To Consent Calendar",9,0,0,0,9
1459288,1055494,2021-04-15,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations]",4,2,1,0,7
1459288,1068272,2021-05-03,Senate,"Placed on suspense file",6,0,1,0,7
1459289,1056401,2021-04-19,Senate,"Do pass as amended, but first amend, and re-refer to the Committee on [Appropriations]",13,0,1,0,14
1459290,1056372,2021-04-19,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations]",13,0,1,0,14
1459291,1056409,2021-04-19,Senate,"Do pass, but first be re-referred to the Committee on [Education]",13,0,1,0,14
1459291,1065074,2021-04-28,Senate,"Do pass as amended",7,0,0,0,7
1459292,1056353,2021-04-19,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations]",13,0,1,0,14
